no_invoice,tanggal,bulan,tahun,kategori,sub_kategori,kuantitas_terjual,harga_per_unit,total_sales
YM25-0189612,06-11-2025,November,2025,V-Belt,V Belt Only YGP 2DP NMX,1,138000,138000
YM25-0189612,06-11-2025,November,2025,Hendel Rem,Hendel Rem RCB kw,2,118000,236000
YM25-0189617,06-11-2025,November,2025,Oli,Yamalube Super Matic 1 L,11,70500,775500
YM25-0189617,06-11-2025,November,2025,Busi,BUSI AHM U22FER9,11,33000,363000
YM25-0189617,06-11-2025,November,2025,Oli,Motul SC EXP LE 4T,28,121000,3388000
YM25-0189619,06-11-2025,November,2025,Kampas Rem,DPAD YGP 3C1 NMX,7,64000,448000
YM25-0189619,06-11-2025,November,2025,Oli,MOTUL MOTO 4 T,13,54000,702000
YM25-0189622,06-11-2025,November,2025,Oli,Castrol Pro 2T,29,40000,1160000
YM25-0189622,06-11-2025,November,2025,Ban,BL Maxxis 80/90-14 VICTRA,8,270500,2164000
YM25-0189622,06-11-2025,November,2025,Aki,Aki Kering AHM GTZ6V,3,324500,973500
YM25-0189622,06-11-2025,November,2025,Roller,BRT VARIO 125,8,89000,712000
YM25-0189622,06-11-2025,November,2025,V-Belt,V Belt set AHM K35,6,194500,1167000
YM25-0189622,06-11-2025,November,2025,Rumah Roller,AHM GMF Beat,8,79500,636000
YM25-0189622,06-11-2025,November,2025,Roller,BRT VARIO 110,25,85000,2125000
YM25-0189622,06-11-2025,November,2025,Busi,BUSI NGK BP7ES,16,200000,3200000
YM25-0189622,06-11-2025,November,2025,Kampas Rem,Kampas Belakang Supra,12,45500,546000
YM25-0189630,06-11-2025,November,2025,Gear Rantai,Gear Seat Asp Grand,15,174500,2617500
YM25-0189630,06-11-2025,November,2025,Oli,Evalube Matic 0.8 L,26,45000,1170000
YM25-0189630,06-11-2025,November,2025,Sensor,Sensor CKP KOJ Genio,16,200500,3208000
YM25-0189633,06-11-2025,November,2025,Roller,BRT VARIO 110,1,81500,81500
YM25-0189633,06-11-2025,November,2025,Kampas Rem,DPAD AHM KVBT01 VARIO,1,59500,59500
YM25-0189638,06-11-2025,November,2025,Bearing,BRG AHM SET 6203 RS,9,56500,508500
YM25-0189638,06-11-2025,November,2025,Ban,FDR TR TL 90/80-17 Sport Evo,6,357500,2145000
YM25-0189638,06-11-2025,November,2025,Kampas Rem,Kampas Belakang Supra,17,45500,773500
YM25-0189638,06-11-2025,November,2025,Filter Udara,Filter Udara BRT,21,79500,1669500
YM25-0189638,06-11-2025,November,2025,Seal,Seal Pulau,25,8000,200000
YM25-0189638,06-11-2025,November,2025,Busi,BUSI YGP U22FSU,11,17000,187000
YM25-0189638,06-11-2025,November,2025,Seal,Seal oring,19,9500,180500
YM25-0189638,06-11-2025,November,2025,Oli,MOTUL SCOOTER LE 1 LTR,31,82500,2557500
YM25-0189638,06-11-2025,November,2025,Lampu,AHM Lampu Kepala,23,34500,793500
YM25-0189641,06-11-2025,November,2025,Seal,Seal Crankshaf,15,11500,172500
YM25-0189641,06-11-2025,November,2025,Oli,Castrol Pro 2T,11,39500,434500
YM25-0189641,06-11-2025,November,2025,Seal,Seal Pulau,29,8000,232000
YM25-0189641,06-11-2025,November,2025,Oli,Mesran 40 1 LTR,13,46000,598000
YM25-0189643,06-11-2025,November,2025,Kampas Kopling,KPL Ganda ONLY YGP Nmx,1,197000,197000
YM25-0189643,06-11-2025,November,2025,Filter Udara,Filter Udara YGP,1,80500,80500
YM25-0189648,06-11-2025,November,2025,Kampas Rem,DPAD AHM KVBT01 VARIO,21,57500,1207500
YM25-0189648,06-11-2025,November,2025,Radiator,Radiator MLKUNL VARIO,17,232500,3952500
YM25-0189648,06-11-2025,November,2025,Oli,Evalube 2T PRO 0.7,13,35500,461500
YM25-0189656,06-11-2025,November,2025,Ban,FDR TR TL 80/80-17 Sport Evo,2,271500,543000
YM25-0189656,06-11-2025,November,2025,Oli,MPX 2 0.8L,1,57500,57500
YM25-0189656,06-11-2025,November,2025,Seal,Seal Water Pump,2,18000,36000
YM25-0189657,07-11-2025,November,2025,V-Belt,V belt Only YGP B65 AEROX/NMX NEW,1,137500,137500
YM25-0189657,07-11-2025,November,2025,Radiator,Radiator YMMT Vario 125,1,133000,133000
YM25-0189657,07-11-2025,November,2025,Kampas Rem,Kampas Belakang Supra,1,47000,47000
YM25-0189665,07-11-2025,November,2025,Bearing,BRG AHM SET 6204 RS,2,59500,119000
YM25-0189665,07-11-2025,November,2025,Kampas Kopling,KPL Ganda ONLY YGP Nmx,1,198500,198500
YM25-0189666,07-11-2025,November,2025,Kampas Rem,Kampas Depan Supra X,1,57500,57500
YM25-0189666,07-11-2025,November,2025,Roller,BRT VARIO 125,1,87000,87000
YM25-0189666,07-11-2025,November,2025,Kaca Spion,Spion Beat FI,1,57000,57000
YM25-0189669,07-11-2025,November,2025,Oli,Evalube 2T PRO 0.7,1,34000,34000
YM25-0189669,07-11-2025,November,2025,Bearing,BRG AHM SET 6203 RS,1,53500,53500
YM25-0189674,07-11-2025,November,2025,Oli,Evalube Matic 0.8 L,18,45000,810000
YM25-0189674,07-11-2025,November,2025,Seal,Seal Kopling,13,6000,78000
YM25-0189674,07-11-2025,November,2025,Seal,Seal Crankshaf,38,11500,437000
YM25-0189674,07-11-2025,November,2025,Lampu,SGP Lampu Kepala depan,13,29000,377000
YM25-0189682,07-11-2025,November,2025,Filter Udara,Filter Udara Suzuki,1,58500,58500
YM25-0189682,07-11-2025,November,2025,Sakelar,Sakelar Klakson,2,9500,19000
YM25-0189686,07-11-2025,November,2025,Sakelar,Sakelar Klakson,2,9000,18000
YM25-0189686,07-11-2025,November,2025,Oli,MOTUL SCOOTER POWER LE,1,151500,151500
YM25-0189693,07-11-2025,November,2025,Gear Rantai,Gear seat AHM KEV Supra,1,233500,233500
YM25-0189693,07-11-2025,November,2025,Busi,BUSI AHM U22FER9,1,32500,32500
YM25-0189693,07-11-2025,November,2025,Seal,Seal Kopling,2,6000,12000
YM25-0189693,07-11-2025,November,2025,Piringan Cakram,Piringan DPN KC/YMMT NMX,2,117500,235000
YM25-0189695,07-11-2025,November,2025,Rumah Roller,AHM KVB Vario,1,98000,98000
YM25-0189698,07-11-2025,November,2025,V-Belt,V Belt set AHM KWN,1,176000,176000
YM25-0189705,07-11-2025,November,2025,Sakelar,Sakelar Retting,20,17000,340000
YM25-0189708,07-11-2025,November,2025,Seal,Seal Water Pump,2,17500,35000
YM25-0189708,07-11-2025,November,2025,Sakelar,Sakelar Indling stop,2,13500,27000
YM25-0189714,07-11-2025,November,2025,Lampu,Indo Part Lampu dop rem,1,9500,9500
YM25-0189714,07-11-2025,November,2025,Sensor,Sensor TPS,1,100000,100000
YM25-0189717,07-11-2025,November,2025,Kampas Rem,DPAD YGP 2BM,1,77500,77500
YM25-0189717,07-11-2025,November,2025,Oli,Motul GP MTC 4T,1,75500,75500
YM25-0189717,07-11-2025,November,2025,Radiator,Radiator MLKUNL VARIO,1,227500,227500
YM25-0189721,07-11-2025,November,2025,Sakelar,Sakelar Klakson,2,9500,19000
YM25-0189721,07-11-2025,November,2025,Gasket,Gasket full seat AHM Supra Fit,2,79000,158000
YM25-0189721,07-11-2025,November,2025,Oli,Evalube 2T 0.7,1,27500,27500
YM25-0189728,07-11-2025,November,2025,Bearing,BRG AHM SET 6203 RS,1,54500,54500
YM25-0189729,07-11-2025,November,2025,Busi,BUSI YGP U22FSU,40,17000,680000
YM25-0189729,07-11-2025,November,2025,Sakelar,Sakelar Lampu,7,11500,80500
YM25-0189729,07-11-2025,November,2025,Ban,BL AHM 80/90-17 KWW,8,222500,1780000
YM25-0189731,07-11-2025,November,2025,Gear Rantai,Gear Seat Asp Grand,5,178500,892500
YM25-0189731,07-11-2025,November,2025,Sakelar,Sakelar Retting,34,17500,595000
YM25-0189731,07-11-2025,November,2025,Kampas Rem,DPAD YGP 3C1 NMX,14,63000,882000
YM25-0189731,07-11-2025,November,2025,Rumah Roller,AHM KVB Vario,16,96500,1544000
YM25-0189731,07-11-2025,November,2025,Oli,MPX 1 0.8L,18,57500,1035000
YM25-0189731,07-11-2025,November,2025,Oli,MOTUL MOTO 4 T,39,54500,2125500
YM25-0189731,07-11-2025,November,2025,Ban,BL Maxxis 80/90-14 VICTRA,10,279000,2790000
YM25-0189731,07-11-2025,November,2025,Oli,Mesran Super 4T 0.8 L,5,38500,192500
YM25-0189733,08-11-2025,November,2025,Filter Udara,Filter Udara Suzuki,11,59000,649000
YM25-0189733,08-11-2025,November,2025,Bearing,BRG AHM SET 6304 RS,9,64000,576000
YM25-0189733,08-11-2025,November,2025,Oli,MPX 1 0.8L,9,58500,526500
YM25-0189733,08-11-2025,November,2025,Oli,MPX 2 0.8L,16,57500,920000
YM25-0189733,08-11-2025,November,2025,Bearing,BRG AHM SET 6303 RS,18,65000,1170000
YM25-0189733,08-11-2025,November,2025,Oli,Motul SC EXP LE 4T,13,121000,1573000
YM25-0189736,08-11-2025,November,2025,Hendel Rem,Hendel Rem No Name,2,229500,459000
YM25-0189736,08-11-2025,November,2025,Oli,MOTUL SCOOTER GEAR,1,17500,17500
YM25-0189736,08-11-2025,November,2025,Kampas Kopling,KPL Ganda ONLY POLINI,1,317000,317000
YM25-0189739,08-11-2025,November,2025,V-Belt,V Belt set AHM K35,1,198500,198500
YM25-0189739,08-11-2025,November,2025,Bearing,BRG AHM SET 6202 RS,1,54500,54500
YM25-0189744,08-11-2025,November,2025,Busi,BUSI NGK BP7ES,1,201000,201000
YM25-0189744,08-11-2025,November,2025,Gear Rantai,Gear seat AHM KEV Supra,1,233000,233000
YM25-0189747,08-11-2025,November,2025,Lampu,SGP Lampu Kepala depan,1,28500,28500
YM25-0189753,08-11-2025,November,2025,Sakelar,Sakelar Retting,2,17000,34000
YM25-0189753,08-11-2025,November,2025,Dinamo,Dinamo YGP Nmx old,1,226000,226000
YM25-0189759,08-11-2025,November,2025,Gasket,Gasket Cylinder Nmx,1,14500,14500
YM25-0189759,08-11-2025,November,2025,Piringan Cakram,Piringan DPN AHM Vario,2,65500,131000
YM25-0189759,08-11-2025,November,2025,Oli,MPX 2 0.8L,1,58000,58000
YM25-0189761,08-11-2025,November,2025,Oli,Evalube 2T 0.7,36,26500,954000
YM25-0189761,08-11-2025,November,2025,Bearing,BRG AHM SET 6204 RS,8,59000,472000
YM25-0189769,08-11-2025,November,2025,Kampas Rem,Kampas Belakang Supra,2,47500,95000
YM25-0189769,08-11-2025,November,2025,Velg,Velg Enkei,2,1765500,3531000
YM25-0189776,08-11-2025,November,2025,Seal,Seal Pulau,1,8000,8000
YM25-0189776,08-11-2025,November,2025,Aki,Aki Kering AHM GTZ6V,1,327500,327500
YM25-0189776,08-11-2025,November,2025,Sakelar,Sakelar Indling stop,1,14000,14000
YM25-0189778,08-11-2025,November,2025,Oli,Evalube 2T PRO 0.7,8,35500,284000
YM25-0189780,08-11-2025,November,2025,Seal,Seal Kopling,26,5500,143000
YM25-0189780,08-11-2025,November,2025,Filter Udara,Filter Udara AHM,13,68500,890500
YM25-0189780,08-11-2025,November,2025,V-Belt,V Belt set AHM KVB,17,171500,2915500
YM25-0189783,08-11-2025,November,2025,Seal,Seal Crankshaf,38,11500,437000
YM25-0189783,08-11-2025,November,2025,Ban,FDR TR TL 80/90-14 Sport XR Evo,19,231500,4398500
YM25-0189783,08-11-2025,November,2025,Filter Udara,Filter Udara BRT,21,81000,1701000
YM25-0189787,09-11-2025,November,2025,Hendel Rem,Hendel Rem Ori AHM,14,177500,2485000
YM25-0189787,09-11-2025,November,2025,Roller,BRT NMX,24,88000,2112000
YM25-0189793,09-11-2025,November,2025,Sakelar,Sakelar Retting,2,17500,35000
YM25-0189793,09-11-2025,November,2025,Seal,Seal Kopling,1,5500,5500
YM25-0189793,09-11-2025,November,2025,Filter Udara,Filter Udara BRT,1,83000,83000
YM25-0189793,09-11-2025,November,2025,Busi,BUSI NGK BP7ES,1,201000,201000
YM25-0189797,09-11-2025,November,2025,Shockbreaker,Shock AHM K25 Beat FI,2,234500,469000
YM25-0189797,09-11-2025,November,2025,Bearing,BRG AHM SET 6204 RS,1,58000,58000
YM25-0189797,09-11-2025,November,2025,Ban,FDR TR TL 80/80-17 Sport Evo,2,278500,557000
YM25-0189804,09-11-2025,November,2025,Filter Udara,Filter Udara Suzuki,1,57500,57500
YM25-0189804,09-11-2025,November,2025,Seal,Seal oring,2,9500,19000
YM25-0189804,09-11-2025,November,2025,Oli,Evalube Matic 0.8 L,1,47500,47500
YM25-0189809,09-11-2025,November,2025,Kaca Spion,Spion Vario WIN,2,52000,104000
YM25-0189809,09-11-2025,November,2025,Velg,Velg Enkei,1,1719500,1719500
YM25-0189809,09-11-2025,November,2025,Aki,Aki Kering GS ASTRA GTZ7V,1,353000,353000
YM25-0189813,09-11-2025,November,2025,Oli,Evalube Matic 0.8 L,1,47500,47500
YM25-0189813,09-11-2025,November,2025,Busi,BUSI AHM U22FER9,1,33000,33000
YM25-0189813,09-11-2025,November,2025,Ban,FDR TR TL 100/80-14,1,346000,346000
YM25-0189817,09-11-2025,November,2025,Sakelar,Sakelar Lampu,2,11500,23000
YM25-0189817,09-11-2025,November,2025,Bearing,BRG AHM SET 6302 RS,1,61000,61000
YM25-0189824,09-11-2025,November,2025,V-Belt,V Belt kit AHM K16,18,172000,3096000
YM25-0189829,09-11-2025,November,2025,Roller,BRT Mio,1,80000,80000
YM25-0189832,09-11-2025,November,2025,Lampu,SGP Lampu Kepala depan,1,29500,29500
YM25-0189835,09-11-2025,November,2025,Bearing,BRG AHM SET 6201 RS,31,51000,1581000
YM25-0189835,09-11-2025,November,2025,Oli,Mesrania 2T super 1 L,13,50000,650000
YM25-0189835,09-11-2025,November,2025,Oli,Motul GP MTC 4T,7,74500,521500
YM25-0189839,09-11-2025,November,2025,Oli,Mesran Super 4T 0.8 L,1,39500,39500
YM25-0189847,09-11-2025,November,2025,Oli,Grand Manual 0.8 L,33,43500,1435500
YM25-0189847,09-11-2025,November,2025,Sakelar,Sakelar Lampu,20,11500,230000
YM25-0189847,09-11-2025,November,2025,Oli,Evalube Matic 0.8 L,5,46500,232500
YM25-0189847,09-11-2025,November,2025,Oli,Motul SC EXP LE 4T,10,124000,1240000
YM25-0189854,09-11-2025,November,2025,Oli,Evalube 2T PRO 0.7,1,35500,35500
YM25-0189854,09-11-2025,November,2025,Seal,Seal Water Pump,2,17000,34000
YM25-0189859,09-11-2025,November,2025,Oli,MOTUL SCOOTER GEAR,1,17500,17500
YM25-0189859,09-11-2025,November,2025,Dinamo,Dinamo YGP Nmx old,1,231500,231500
YM25-0189859,09-11-2025,November,2025,Rumah Roller,AHM KVB Vario,1,97500,97500
YM25-0189860,09-11-2025,November,2025,Piringan Cakram,Piringan DPN AHM Vario,1,65000,65000
YM25-0189860,09-11-2025,November,2025,Hendel Rem,Hendel Rem RCB kw,2,115500,231000
YM25-0189860,09-11-2025,November,2025,Busi,BUSI YGP U22FSU,1,17000,17000
YM25-0189862,10-11-2025,November,2025,Busi,BUSI YGP U22FSU,1,17000,17000
YM25-0189870,10-11-2025,November,2025,Roller,BRT Mio,1,80500,80500
YM25-0189870,10-11-2025,November,2025,Sakelar,Sakelar Indling stop,2,13500,27000
YM25-0189870,10-11-2025,November,2025,Bearing,BRG AHM SET 6202 RS,2,52000,104000
YM25-0189870,10-11-2025,November,2025,Aki,Aki Kering GS ASTRA GTZ7V,1,359500,359500
YM25-0189877,10-11-2025,November,2025,Lampu,Indo Part Lampu dop rem,1,9000,9000
YM25-0189877,10-11-2025,November,2025,Kampas Rem,DPAD AHM KVBT01 VARIO,1,58000,58000
YM25-0189877,10-11-2025,November,2025,Filter Udara,Filter Udara AHM,1,69000,69000
YM25-0189883,10-11-2025,November,2025,Busi,BUSI NGK BP7ES,1,202500,202500
YM25-0189890,10-11-2025,November,2025,Oli,Yamalube Super Matic 1 L,1,73000,73000
YM25-0189894,10-11-2025,November,2025,Rumah Roller,AHM K44 Scoopy,8,112500,900000
YM25-0189894,10-11-2025,November,2025,Ban,FDR TR TL 140/70-13 Blaze Mp,6,537000,3222000
YM25-0189894,10-11-2025,November,2025,Ban,FDR TR TL Flemino 90/90-14,2,269000,538000
YM25-0189894,10-11-2025,November,2025,Bearing,BRG AHM SET 6204 RS,34,58500,1989000
YM25-0189894,10-11-2025,November,2025,Gear Rantai,Gear seat YGP 5TP JUP Z,5,212500,1062500
YM25-0189894,10-11-2025,November,2025,Rumah Roller,AHM KVB Vario,17,98000,1666000
YM25-0189894,10-11-2025,November,2025,Sakelar,Sakelar Lampu,18,11500,207000
YM25-0189899,10-11-2025,November,2025,Piringan Cakram,Piringan DPN KC/YMMT NMX,16,113500,1816000
YM25-0189899,10-11-2025,November,2025,Oli,Mesrania 2T super 1 L,17,50500,858500
YM25-0189899,10-11-2025,November,2025,Ban,BL IRC MB67 110/90-12,10,315000,3150000
YM25-0189899,10-11-2025,November,2025,Seal,Seal Pulau,10,8000,80000
YM25-0189899,10-11-2025,November,2025,Kampas Rem,DPAD BLK SUPRA,8,55500,444000
YM25-0189899,10-11-2025,November,2025,Oli,Mesran 40 1 LTR,10,48000,480000
YM25-0189903,10-11-2025,November,2025,Seal,Seal Water Pump,2,18000,36000
YM25-0189909,10-11-2025,November,2025,Roller,BRT VARIO 110,1,83500,83500
YM25-0189915,10-11-2025,November,2025,Hendel Rem,Hendel Rem RCB kw,2,115000,230000
YM25-0189915,10-11-2025,November,2025,Bearing,BRG AHM SET 6203 RS,1,55500,55500
YM25-0189918,10-11-2025,November,2025,Oli,Evalube Matic 0.8 L,20,45500,910000
YM25-0189918,10-11-2025,November,2025,Sakelar,Sakelar Indling stop,39,14000,546000
YM25-0189918,10-11-2025,November,2025,Seal,Seal Pulau,33,8000,264000
YM25-0189918,10-11-2025,November,2025,Oli,MOTUL SCOOTER LE 1 LTR,39,85500,3334500
YM25-0189924,10-11-2025,November,2025,Hendel Rem,Hendel Rem Ori AHM,16,172000,2752000
YM25-0189924,10-11-2025,November,2025,Filter Udara,Filter Udara AHM,13,69500,903500
YM25-0189924,10-11-2025,November,2025,Oli,MOTUL SCOOTER LE 1 LTR,22,84500,1859000
YM25-0189924,10-11-2025,November,2025,Ban,FDR TR TL 80/80-17 Sport Evo,2,277500,555000
YM25-0189924,10-11-2025,November,2025,Hendel Rem,Hendel Rem RCB kw,15,113000,1695000
YM25-0189924,10-11-2025,November,2025,Roller,BRT Mio,16,83000,1328000
YM25-0189927,10-11-2025,November,2025,V-Belt,V belt Only YGP B65 AEROX/NMX NEW,16,140500,2248000
YM25-0189927,10-11-2025,November,2025,Kampas Kopling,KPL Ganda ONLY POLINI,5,318500,1592500
YM25-0189927,10-11-2025,November,2025,Seal,Seal Crankshaf,15,11500,172500
YM25-0189927,10-11-2025,November,2025,Oli,Evalube Matic 0.8 L,27,45000,1215000
YM25-0189932,11-11-2025,November,2025,Sakelar,Sakelar Indling stop,5,13500,67500
YM25-0189932,11-11-2025,November,2025,Busi,BUSI AHM U22FER9,10,33000,330000
YM25-0189932,11-11-2025,November,2025,Kampas Rem,DPAD BLK SUPRA,10,53500,535000
YM25-0189932,11-11-2025,November,2025,Bearing,BRG AHM SET 6201 RS,27,51500,1390500
YM25-0189932,11-11-2025,November,2025,Gear Rantai,Gear seat YGP 5TP JUP Z,16,217000,3472000
YM25-0189938,11-11-2025,November,2025,Sakelar,Sakelar Lampu,2,11500,23000
YM25-0189938,11-11-2025,November,2025,Filter Udara,Filter Udara AHM,1,71000,71000
YM25-0189938,11-11-2025,November,2025,Busi,BUSI YGP U22FSU,1,16500,16500
YM25-0189939,11-11-2025,November,2025,Busi,BUSI AHM U22FER9,6,33000,198000
YM25-0189939,11-11-2025,November,2025,V-Belt,V Belt set AHM KVB,18,172000,3096000
YM25-0189939,11-11-2025,November,2025,Bearing,BRG AHM SET 6203 RS,8,56000,448000
YM25-0189939,11-11-2025,November,2025,Ban,BL Maxxis 120/70-12 VICTRA,5,457500,2287500
YM25-0189939,11-11-2025,November,2025,Seal,Seal oring,23,9000,207000
YM25-0189939,11-11-2025,November,2025,Oli,Mesrania 2T super 1 L,38,49500,1881000
YM25-0189943,11-11-2025,November,2025,Oli,Mesran Super 4T 0.8 L,1,38000,38000
YM25-0189943,11-11-2025,November,2025,Kaca Spion,Spion Vario WIN,2,52500,105000
YM25-0189943,11-11-2025,November,2025,Kampas Kopling,KPL Ganda ONLY POLINI,1,322000,322000
YM25-0189943,11-11-2025,November,2025,Filter Udara,Filter Udara BRT,1,82500,82500
YM25-0189949,11-11-2025,November,2025,Roller,BRT Mio,1,79500,79500
YM25-0189949,11-11-2025,November,2025,Filter Udara,Filter Udara YGP,1,82000,82000
YM25-0189949,11-11-2025,November,2025,Lampu,AHM Lampu Kepala,1,35000,35000
YM25-0189956,11-11-2025,November,2025,Oli,MOTUL SCOOTER LE 1 LTR,15,83000,1245000
YM25-0189956,11-11-2025,November,2025,Sakelar,Sakelar Indling stop,17,14000,238000
YM25-0189958,11-11-2025,November,2025,Piringan Cakram,Piringan DPN AHM Scoopy New,1,78000,78000
YM25-0189960,11-11-2025,November,2025,Bearing,BRG AHM SET 6301 RS,1,57000,57000
YM25-0189960,11-11-2025,November,2025,Aki,Aki Kering GS ASTRA GTZ7V,1,351000,351000
YM25-0189964,11-11-2025,November,2025,Ban,BL Maxxis 120/70-12 VICTRA,8,464000,3712000
YM25-0189964,11-11-2025,November,2025,Oli,MOTUL SCOOTER POWER LE,23,149500,3438500
YM25-0189964,11-11-2025,November,2025,Lampu,AHM Lampu Kepala,19,35000,665000
YM25-0189964,11-11-2025,November,2025,Roller,BRT VARIO 110,20,85500,1710000
YM25-0189964,11-11-2025,November,2025,Oli,MOTUL MOTO 4 T,21,56500,1186500
YM25-0189972,11-11-2025,November,2025,Bearing,BRG AHM SET 6203 RS,2,56000,112000
YM25-0189972,11-11-2025,November,2025,Sakelar,Sakelar Klakson,1,9500,9500
YM25-0189972,11-11-2025,November,2025,Seal,Seal oring,2,9500,19000
YM25-0189973,11-11-2025,November,2025,Lampu,AHM Lampu Kepala,40,34500,1380000
YM25-0189977,11-11-2025,November,2025,Lampu,Indo Part Lampu dop rem,10,9500,95000
YM25-0189977,11-11-2025,November,2025,Oli,Motul GP MTC 4T,33,75000,2475000
YM25-0189977,11-11-2025,November,2025,Busi,BUSI AHM U22FER9,14,33000,462000
YM25-0189984,12-11-2025,November,2025,Oli,Evalube 2T 0.7,21,27000,567000
YM25-0189984,12-11-2025,November,2025,Oli,MOTUL SCOOTER GEAR,40,17500,700000
YM25-0189984,12-11-2025,November,2025,Oli,MPX 1 0.8L,14,58000,812000
YM25-0189984,12-11-2025,November,2025,Kampas Kopling,KPL Ganda ONLY AHM KVB VARIO,11,177000,1947000
YM25-0189992,12-11-2025,November,2025,Oli,MOTUL SCOOTER GEAR,26,18000,468000
YM25-0189992,12-11-2025,November,2025,Oli,Mesran 40 1 LTR,32,48000,1536000
YM25-0189997,12-11-2025,November,2025,Oli,MOTUL SCOOTER LE 1 LTR,23,84000,1932000
YM25-0189997,12-11-2025,November,2025,Oli,Mesran Super 4T 0.8 L,15,39000,585000
YM25-0189997,12-11-2025,November,2025,Seal,Seal oring,30,9000,270000
YM25-0189997,12-11-2025,November,2025,Oli,MPX 2 0.8L,13,58000,754000
YM25-0189997,12-11-2025,November,2025,Oli,Mesran 40 1 LTR,13,46000,598000
YM25-0189997,12-11-2025,November,2025,Ban,BL Maxxis 100/80-14 VICTRA,9,400000,3600000
YM25-0190005,12-11-2025,November,2025,Filter Udara,Filter Udara AHM,1,68000,68000
YM25-0190005,12-11-2025,November,2025,Lampu,Indo Part Lampu dop rem,1,9500,9500
YM25-0190009,12-11-2025,November,2025,Piringan Cakram,Piringan DPN AHM Scoopy New,2,78000,156000
YM25-0190013,12-11-2025,November,2025,Filter Udara,Filter Udara BRT,1,83500,83500
YM25-0190018,12-11-2025,November,2025,V-Belt,V Belt kit AHM K16,8,178500,1428000
YM25-0190018,12-11-2025,November,2025,Oli,MOTUL SCOOTER LE 1 LTR,20,84500,1690000
YM25-0190018,12-11-2025,November,2025,Oli,MPX 2 0.8L,6,58000,348000
YM25-0190018,12-11-2025,November,2025,Oli,MPX 1 0.8L,31,55500,1720500
YM25-0190022,12-11-2025,November,2025,Roller,BRT NMX,1,91500,91500
YM25-0190022,12-11-2025,November,2025,Radiator,Radiator YMMT Vario 125,1,133500,133500
YM25-0190027,12-11-2025,November,2025,Oli,Mesrania 2T super 1 L,14,50000,700000
YM25-0190027,12-11-2025,November,2025,Seal,Seal Crankshaf,34,11500,391000
YM25-0190027,12-11-2025,November,2025,Roller,BRT Mio,13,80500,1046500
YM25-0190027,12-11-2025,November,2025,Ban,BL Maxxis 90/80-14 VICTRA,5,334000,1670000
YM25-0190027,12-11-2025,November,2025,Ban,BL Maxxis 120/70-12 VICTRA,2,455500,911000
YM25-0190027,12-11-2025,November,2025,Gasket,Gasket Cylinder Nmx,5,14500,72500
